,text,label,span
9e5c6f82-7cf1-4b33-ad8e-3d6b70ef3749,Es handelt sich um die Merz Spezial Reinigende Maske mit weißer Tonerde & Zink.,web2,"[47, 52]"
8a19e2df-c73e-40b2-9950-bbdf673a5c03,"Wir experimentieren mit Rollen, Masken, Requisiten und Texten – und wer will, kann auch bei der Abschlussaufführung dabei sein.",web2,"[32, 37]"
cc9921b9-85a9-404e-9e14-07760317f000,"Mit ihrer Komposition aus Pflanzenextrakten, wie Quitte, Wundklee und Kamille, sorgt die Revitalisierende Maske für einen geklärtes, ebenmäßigeres und verfeinertes Hautbild.",web2,"[106, 111]"
d0e4a56d-77ef-400d-bd01-befdf77cceb9,"Stellungnahmen von Befürwortern und Verantwortlichen gäben wenig Anlanz zur Hoffnung, sondern trügen aus Kritikersicht jene Färbung, mit der weiland Box-Trainer Manfred Wolke in der Ecke des Lanz-Klons Henry Maske seinen Schützling auf die Prügel Graciano „Rocky“ Rocchigiani´s vorbereiten wollte:",web2,"[208, 213]"
f1c0d74c-82fc-49ca-91a7-37c01ab95c96,"da und trägt eine blaue Maske, hat Muskeln an allen wichtigen Stellen und meistert seine Herausforderungen mit einem Gemisch aus Glück, Kraft und… äh… einem kleinen Mann mit dicken Bullenklöten, den man wunderbar als Totschläger verwenden kann.",web2,"[24, 29]"
b447d1c5-8b86-47d1-9359-454c816c6850,Ich bin wirklich sehr zufrieden mit dieser Maske und kann sie euch wirklich uneingeschränkt empfehlen.,web2,"[43, 48]"
c505b9c3-b05a-40bb-a962-9e831ddd72c2,"Entspannt ließ ich mir dann im Kosmetiksalon die Maske auftragen, und genoss die nächste halbe Stunde bei einem Gläschen Sekt.",web2,"[49, 54]"
e251ade7-44d7-4999-aa86-758674148ff9,Die »Masken« sind da!,web2,"[5, 10]"
aea6165f-915c-4ae6-9cd5-35b336ef5ab8,Ich trage meine Maske damit niemand meine ungeweinten Tränen sehen kann.,web2,"[16, 21]"
7daa9b99-f6ef-4f9a-83d6-2ff25113fdfe,"Michael Nagenborg: Authentischer Widerstand im Zeichen der Maske: Anonymous, Hackerethik(en) und die Frage nach dem Subjekt im Zeitalter digitaler Identität",web2,"[59, 64]"
524f1791-d5c9-44f8-b757-90120bd40045,"Helfen Sie bei der Suche nach den Fragmenten der Maske der Ewigkeit, und retten Sie das Königreich Daventry.",web2,"[49, 54]"
c7f2a5cb-5024-4755-aea8-51ee22f408d3,"Als ich die Maske zum ersten Mal angewendet habe, bin ich direkt etwas erschrocken, weil ich mit einer solch starken Wärmewirkung nicht gerechnet habe. 😉 Ich muss aber sagen, dass sich die Wärme auf der Haut sehr gut anfühlt und diese überhaupt nicht gereizt wird.",web2,"[12, 17]"
7b7aae02-0c88-4936-bb5d-54d6ad77a3ab,"Die Jugendlichen sind ja nicht verblödet und laufen ohne Masken rum, wenn sie losziehen.",web2,"[57, 62]"
56ed482d-72f9-47a3-a079-f1510c6aa0ba,"Goldene Haare, goldener Totenschädel, goldene Lederjacke, goldene Fingernägel, goldene Stirn, goldene Hannibal Lecter Maske, goldenes Boxcape, goldenes Nasenbluten, goldenes Tape, goldenes Eis am Stiel, goldener Haufen Kot, goldenes Telefon, goldener kleiner Jesusschrein uvm.",web2,"[118, 123]"
7bbb95f8-8a66-414b-8dcf-9da28ce62452,"– Pistolenähnlichen Gegenstand in der Hand, – khakifarbende Maske auf dem Kopf (Bundeswehrfarbe mit Löchern in den Augen- und Mundbereich) – ca. 165 cm groß, – schlanke Gestalt, – Oberkörper von breiter Statur, – Kopf unter der Maske wirkte breit Bekleidung:",web2,"[60, 65]"
fbd8bb94-2832-459b-9c82-52921c41e878,"Doch es ist keine Maske, und das ist die brutale Erkenntnis.",web2,"[18, 23]"
05072e49-608b-4694-8428-268c61a1a8ca,"Geht natürlich auch das Einloggen in ein drahtloses LAN, ohne Maske.",web2,"[62, 67]"
926909fe-ad84-48f3-bb67-1836f7c50378,(man trägt Masken aus Ordnung und Gesetz),web2,"[11, 16]"
1ef28a76-98ca-4e12-9240-db4c5bd2b2fd,"Catsuit mit Maske Dieser Ganzkörperanzug hat eine integrierte Maske, wobei die Augen abgedeckt sind durch Acrylglas... 199,95 EUR (incl. 19% USt. zzgl. Versand)",web2,"[12, 17]"
37ed1f14-b974-4bc0-830a-cdb6caec7df5,Dadurch kann kein Wasser in die Maske eindringen.,web2,"[32, 37]"
5cbcfd05-7951-443b-a515-3df4c18d466c,– Maske:,web2,"[2, 7]"
d5df3b0e-de55-4b5f-9983-596380842fb1,"Frage: Wie hast du dich gefühlt, als du deine Maske das erste Mal in der Öffentlichkeit tragen durftest?",web2,"[46, 51]"
ff00490a-a33e-459c-a8c3-bcf01fd697cd,"So kann z.B. der druckbare Fotobereich verkleinert oder die vorhandenen Masken (Herz, Kreis, Stern etc.) an eine gewünschte Stelle verschoben werden.",web2,"[72, 77]"
eff66fa5-7249-4581-9c18-e3159dcbb269,Spezielle Masken für fettige und unreine Haut,web2,"[10, 15]"
ae5116a3-31b6-4979-8020-9f000cde520c,"Während der Einwirkzeit verwöhnen wir Ihr Gesicht mit einem kleinen Peeling, einer auf Ihren Hauttyp abgestimmten Ampulle und einer Maske.",web2,"[132, 137]"
c2a8132d-180d-47bf-84e1-a57a08f2b567,"19% Steuern) Details anzeigen Kategorien Schlafen & Schlafapnoe Geräte CPAP APAP Masken Nasal Fullface Pillow Hygiene Zubehör Geräte Masken Schläuche und Zubehör Dienstleistungen Rückennlageverhinderung und weitere Therapiemöglichkeiten Sauerstofftherapie Geräte Masken / Brillen Zubehör Dienstleistungen Gesundheit und Prävention Inhalation Geräte Zubehör Messgeräte Alltagshilfen Kinder & Kleinkinder Inhalation Alle Preise inkl. gesetzl. MwSt. zzgl. 4,95 € Versandkosten Portofrei ab 79,00 € Bestellwert Versand nur innerhalb Deutschlands.",web2,"[81, 86]"
4e824368-2cfd-4860-aee4-eb5c36bd126c,Rätselhaft wirken die Oberflächen der Masken.,web2,"[38, 43]"
85b57ebc-b7bf-4f33-84ea-55c8bc1944b8,So wurde die Mottowohl bereits im April 2019 durchgeführt um genügend Zeit für den Bau von Wagen und Masken zu haben.,web2,"[101, 106]"
04f672db-4206-4fbe-b9ae-5925190b02d8,Neben Grundkursen führe ich auch 4tägige Aufbaukurse (erweiterte Form) zu „Bibliolog mit nicht-narrativen Texten“ und „Bibliolog mit Objekten“ sowie Vertiefungskurse „Bibliolog und Midrasch“ und „Bibliolog und Masken“ durch.,web2,"[210, 215]"
f265c163-86f2-43fd-9cbb-62d921e358f4,"Die Außerirdischen mit den Masken, die uns ins Zeitalter der Französischen Revolution entführen wollten, waren auch da",web2,"[27, 32]"
44132b24-bf46-485d-98c2-11d27989ea52,"Allerdings ist die Maske nicht feuchtigkeitsspendend, ich habe eher das Gefühl, dass die Haut danach recht trocken ist, was aber mit normaler Feuchtigkeitspflege vergeht.",web2,"[19, 24]"
99f4c0bc-6248-4078-a683-e47d9fd5cda0,"Das Angebot der über 60 Aussteller reicht von Masken und Mäskle, Musikinstrumenten, Stoffen und Nähmaschinen, Textildruck, Orden, Buttons und Pins, Glocken und Schellen über Getränke , Stroh- und Karnevalsschuhe, Garde- und Tanzbekleidung sowie –zubehör, Süßwaren und Wurfmaterial, Rossschweife, Fuchsschwänze und Felle bis hin zu Kostümen und Perücken.",web2,"[46, 51]"
1764c20a-e6de-4e05-843b-c1d7de1fda70,Diese Maske nannte man griechisch „prosopon“ oder lateinisch „persona“.,web2,"[6, 11]"
f009ea20-fde7-4c6a-bbc7-242152910e14,An diesem Wochenende wollen wir Masken anfertigen.,web2,"[32, 37]"
d193ada3-4952-4dfa-81ac-119ed2ef5e93,"In Kosi Bay übernachten wir in 2-Bett-Zimmern mit en-suite Einrichtung, WiFi nicht vorhanden Beinhaltet: Schnorcheln im Kosi Bay River Mouth (Maske & Schnorchel können bei der Lodge für minimale Gebühr ausgeliehen werden) Optionale Aktivitäten: Lederrücken-Schildkröten Ausflug (nur von November bis Januar)",web2,"[142, 147]"
7f2b2a62-61aa-4d12-adb7-6cd3fae8d8e5,"Wir absolvierten Übungen wie Maske fluten und freiblasen, Notauftauchen, Buddy Air usw.",web2,"[29, 34]"
f692a59f-afbd-487a-ba5f-a3599e669dde,Mit dabei sind auch Promis wie Henry Maske oder Maria Furtwängler.,web2,"[37, 42]"
f02570eb-0826-4d1f-8f56-145979f3b11c,Die ca. 24 cm hohe Maske ist aus Bronze gegossen und liegt in einer Auflage von zwei mal 25 Stück vor.,web2,"[19, 24]"
6a5942a3-0f1e-46f1-ba01-35bbc13b8e2d,"Das ist ganz gut und vor allem nicht so austrocknend wie viele andere Anti-Pickel-Waschgele.Ich kann dir auch die ""Totes Meer Maske"" von Schaebens empfehlen.",web2,"[126, 131]"
ae2806bd-705a-456f-8bab-376d36b11b6c,"Dass Henry Maske nicht in der Lage ist, einen Satz zu sprechen, ohne dass dieser hölzern klingt, ist dabei fast schon zu verschmerzen, denn, wer seine Interviews kennt, weiß, dass das nicht gespielt ist, sondern den tatsächlichen Henry Maske darstellt.",web2,"[11, 16]"
20c65a2a-f779-4a20-a800-fdaec9e2369e,"Eine Zahl, an die selbst Maske mit seinen Kämpfen gegen Hill und „Rocky“ Rocchigiani 1995 und 1996 nicht herankam – mehr als 17 Mio. schauten aber auch dort zu.",web2,"[25, 30]"
5b3333d3-103c-4118-8848-e8ac8547f4af,Die Creme-Konsistenz ist genau richtig für eine Maske und lässt sich super leicht und gleichmäßig auftragen.,web2,"[48, 53]"
bcebc0c7-cf97-4dd3-9ff0-84e00fa45e27,"Ein leistungsfähiges Supply Chain Management Cockpit zeigt dem User darüber hinaus sämtliche Informationen wie Bedarfe, Verpackungsvorschriften sowie Bestands-, Fertigungs-, Auftrags- und Rechnungsinformationen übersichtlich in nur einer Maske.",web2,"[238, 243]"
695cc7e7-f457-44fd-a940-9b234bdd81e5,"Heute Morgen habe ich ihm nun wieder das Sicherheitshalfter mit dem GPS-Logger übergezogen, darüber die Maske.",web2,"[104, 109]"
9f3ced2e-93ff-4ec8-b0c3-47c3a4a73842,"Zudem bleib die Gesichtshaut trocken, da die Feuchtigkeit beim Ausatmen vom speziellen Belüftungssystem der Maske aufgenommen und so von der Haut weg gehalten wird.",web2,"[108, 113]"
f7363511-6288-41d7-97a5-2579da285289,"Das alles wäre nicht so schlimm, wenn sie nicht von dem Filtermeister eine Maske übergezogen bekommen hätte.",web2,"[75, 80]"
0e007d84-f388-442d-9f4f-fd631e2ab20c,"Abhilfe schaffen hier die schnellen Schönmacher in Form von Masken und Packungen, die die Haut mit einer extra Portion Feuchtigkeit wieder prall machen.",web2,"[60, 65]"
9cc77353-b15a-4156-8792-dfba0a27b551,Herstellerinfos: „Diese Peel Off Maske mit Kamillenextrakt und Aloe Vera wurde speziell für die besonders porentiefe Reinigung der zarten Gesichtshaut entwickelt.,web2,"[33, 38]"
02c2510b-37cd-4f7f-85c0-a2065cf6ab75,"Florian Maske deckte Mirko Helmdach kurz, Rene Jahns hielt – wie später Stephan Neutmann großartig und im Angriff setzten sich die Wittenberger meist durch.",web2,"[8, 13]"
685e2b60-4a01-421b-9f87-dfe850a5ad40,"Die Nutzer sollten das Recht bekommen, sich dagegen zu wehren, und mit einer virtuellen Maske das “Ungleichgewicht der Kräfte” ausgleichen.",web2,"[88, 93]"
ff2bdac4-e4a5-48db-9660-547ae1ab4e29,"Ich fühle mich gerade irgendwie verloren in der Welt mit dem Gefühl nichts erreicht zu haben und mein Leben zu verschwenden und gleichzeitig weiß ich, dass das Quatsch ist, aber so bin ich- ist vielleicht ja auch nur die Schuld des Wetters und diese absolute Unlust heute noch einmal das Haus verlassen zu müssen- es kostet von Mal zu Mal mehr Kraft, das Auto zu beladen, die Gute- Laune- Maske umzuschnallen und die Menschen zu bespaßen.",web2,"[389, 394]"
49c447e1-6c58-4285-8ab9-e36462e0e63f,Die Elastizität der Haut wird verbessert und außerdem wirken diese Masken belebend.,web2,"[67, 72]"
9ee822c2-ac42-4d10-b215-97065d588c9b,"Das sind oberflächliche Ausdrücke persönlicher Ästhetik und lassen eventuell zum Teil darauf schließen wie jemand sein könnte, doch können sie niemals das Wesen, das sich hinter dieser Maske verbirgt, beschreiben.",web2,"[185, 190]"
55855e88-3615-4d56-ad2a-4001d50564be,"Bei diesem Bild war die Maskierung recht einfach, unten seht ihr die zwei Masken, die ich verwendet habe, und das Ergebnis.",web2,"[74, 79]"
b8a80e38-235c-4e32-8615-ddb74740944e,Bei einer kurzweiligen und humorvollen Führung durch das Narrenschopf – Museum erfuhren wir vieles über die Masken und Bräuche der schwäbisch – alemannischen Fastnacht.,web2,"[108, 113]"
e4e8d830-65f8-4626-b037-92739daad1fa,Entweder mittels einer Maske auf dem Kopf oder aufwendiger Implantate.,web2,"[23, 28]"
3d3cf370-e3fe-4e67-b496-bfdd38034998,"Mit der Blaupause fallen alle Schleier und Masken, alles funktionieren müssen.",web2,"[43, 48]"
e86ceece-d6e6-462a-a489-cdd61b65e4da,"Najim hat so schnell Verstanden, dass Nase rein stecken super ist und innerhalb ein paar Minuten war die Maske drauf.",web2,"[105, 110]"
4419258a-b936-4f52-84b8-8ae5958c32d1,Bitte ohne Masken und Verkleidungen kommen!,web2,"[11, 16]"
88d581a7-99e6-4170-b14a-8c5eef03a65f,"Ich habe keine Scheu mich nackt zu zeigen, Masken sind hier überflüssig.",web2,"[43, 48]"
870fb231-76d3-4f1e-8720-432011dbd467,"Besonderheiten: trägt ein Maske und bestitz das Rinnegan und sharingan, Mankeyou",web2,"[26, 31]"
ea66a977-182b-4f40-8e50-d11e02e26f89,Ich finde Masken auch zum kotzen und will sie nicht auch noch als “männlich” abstempeln!!!,web2,"[10, 15]"
8a6af698-00f9-4956-ba40-54bc9466b4a8,Inhaltsstoffe (INCI) Zubehör Fragen & Antworten zu Provida Organics Myrte Soft Maske Erfahrungsberichte unserer Kunden,web2,"[79, 84]"
a33f083c-4648-4869-95e6-eb6095cdfc60,"Am 28. Februar schließlich werden zusätzlich Masken, Gesichtsbemalungen, Camouflage und Totenköpfe bereitstehen.",web2,"[45, 50]"
ef894d01-af5c-448f-a216-823df59db975,Die Yeauty Black Head Peel Off Maske 25 bis 30 Minuten gut einwirken lassen und anschließend vorsichtig in einem Stück über die seitlichen Außenkanten abziehen.,web2,"[31, 36]"
e72de510-9003-4cef-8428-5990390de736,Vorab: Diese Maske ist soweit ich weiß nur bei Friseuren erhätlich.,web2,"[13, 18]"
a792468d-5262-4015-9f56-92653b235e2e,Er muss ihm die Maske in 3 Tagen besorgen und dafür hilft der Händler ihm wieder ein Mensch zu werden.,web2,"[16, 21]"
5704063f-6816-482e-a307-9b5374531591,"In der Regel verkörpert jede Maske ein Totemtier: einen Wolf, einen Bären, einen Kolkraben, einen Wal oder sonst etwas.",web2,"[29, 34]"
e5f475f7-f8bf-4d13-bb07-e56d5403389b,Masken der commedia dell´arte als Instrument für Teamentwicklung und Coaching im Businesskontext?,web2,"[0, 5]"
28548f08-bd8f-47be-8784-8477bf410070,"Bethesada hat mitgeteilt, dass bei der Entwicklung von “Dishonored: Die Maske des Zorns” auf die Dienste einiger bekannter Synchronsprecher gesetzt wurde.",web2,"[72, 77]"
65a64cb2-1bcc-4351-8b3b-bf728f44a0c3,Die Maske zur Eingabe der Bankverbindung bei einem Kunden wurde überarbeitet und modernisiert.,web2,"[4, 9]"
0190bc04-a97c-4fd8-867b-1624ca4e5107,"Am Dienstag locken Masken, Tanz & Mummenschanz die Besucher zur Motte am Ortsrand von Alpen.",web2,"[19, 24]"
4953a8e1-c0ea-4c50-beae-8c4653a1ab71,"Die Wolkenseifen Maske „Sexy Erdbeere“ in Pulverform befindet sich in meinem Fall in einer kleinen Plastiktüte, die mit ca. 10g für eine Anwendung – bei mir jedoch eher für zwei – geeignet ist.",web2,"[17, 22]"
ccaa89a3-efaf-461d-8dc1-19c3f10df41a,"Die Maske ist sehr mild und entzieht der Haut kaum Feuchtigkeit, dafür ist aber auch die Reinigung meiner Meinung nach nicht so intensiv.",web2,"[4, 9]"
f3daf6ea-68bf-4678-b05e-d1235de7772a,Hier sind Politiker tatsächlich in der Notlage und müsse ein Wenig ihre Masken beiseite schieben um ihr wahres Gesicht zu zeigen!,web2,"[72, 77]"
4f38399c-3ec2-4721-bc1c-b1b5b933fddc,"War er durch die Maske in der Sicht behindert?“, spekuliert nun die „Bild“.",web2,"[17, 22]"
804af459-1ec4-44d8-a332-674039023c9c,"Es ist eine gute Zeichnung, die Farbgebung zieht uns dahin wo es drauf ankommt, auf Spideys Gesicht, mit Maske, in einem Raumhelm, was ja für sich schon ein interessantes Bild abgibt.",web2,"[105, 110]"
3965dfd3-8563-45d3-b86d-18b2243e021a,"Ohne Maske, Kostüm und Klangschale will das 1. Potsdamer Erzählfestival im T-Werk die Köpfe der Zuhörer entzünden.",web2,"[5, 10]"
cdb9fd9d-16f1-457c-a107-7213fb625853,"Die parlamentarische Maske („Aufwertung des EU-Parlaments“) kann nur schlecht verhüllen, dass die Konzerne und nicht das EU-Parlament bestimmen (ebensowenig wie die Länderparlamente und -Regierungen).",web2,"[21, 26]"
8f1b08ff-ac31-4617-9ec6-fcafe2e9ec6c,"Jemand, der eine Maske trägt, muss doch etwas zu verbergen haben, dachten sie, und was würde eine Person schon verbergen wollen wenn nicht etwas Verbrecherisches oder Unmoralisches?",web2,"[17, 22]"
1dc2de69-a5a0-49fa-8fbb-e21c86e39024,"Die Helfer werden im Weiß-Bereich, wo keine Ölverschmutzung stattgefunden hat, mit Schutzanzügen, Masken usw. ausgestattet:",web2,"[98, 103]"
3ac1724e-0895-4b76-a4ea-6ecbfa7e2b9f,[...] ist von daher die normale Moka Veiled Man * Unschuldsengel * [RPG-Daten] : Take a Guess : Being engaged with eternal darkness : Verhüllt in schwarzer Kutte und weißer Maske Gast Gast Veiled Man * Unschuldsengel * [RPG-Daten] : Take a Guess : Being engaged with eternal darkness : Verhüllt in schwarzer Kutte und weißer Maske Raquelle ~Lady Devil~ [RPG-Daten] : whohoo : Single : Gast Gast Veiled Man * Unschuldsengel * [RPG-Daten] : Take a Guess : Being engaged with eternal darkness : Verhüllt in schwarzer Kutte und weißer Maske Raquelle ~Lady Devil~ [RPG-Daten] : whohoo : Single : Chris Redfield ~ Mr. Bombastik ~ [RPG-Daten] : Beruhigt : Nou : Etwas kräftiger (aber nicht so wie in RE5 x_x) Raquelle ~Lady Devil~ [RPG-Daten] : whohoo : Single : Chris Redfield ~ Mr. Bombastik ~ [RPG-Daten] : Beruhigt : Nou : Etwas kräftiger (aber nicht so wie in RE5 x_x) Raquelle ~Lady Devil~ [RPG-Daten] : whohoo : Single : Gesponserte Inhalte [...],web2,"[173, 178]"
f7497105-e716-4e8d-be1b-eb3741bef04a,Im – passend zum Wettbewerbsthema – mit Masken geschmückten Raum überreichte Tatjana Stöckel die Trophäen.,web2,"[40, 45]"
7d26f8d0-f708-4151-b92f-713e127530e4,"Als beide den anderen zusahen sagte er zu Yuuki ""Wir können ein anderes mal weitermachen"" er hatte immernoch seine Maske auf.",web2,"[115, 120]"
cdba7e6e-9e99-4989-9429-5d8102e1041e,Ich meine wie schaffen Menschen es eine Maske aufzusetzten?,web2,"[40, 45]"
59cead26-c3d3-4909-b4ed-398471cde023,Myu Sie schob ihre Maske zurecht.,web2,"[19, 24]"
80f56e65-252c-4de7-af10-bb5f36b1670d,XXXXO ansprechender Duft XXXXX angenehmes Hautgefühl während der Einwirkzeit XXXXX angenehmes Hautgefühl nach dem Entfernen der Maske XXXXX tolles Verwöhnprogramm für die Gesichtshaut XXXXX hält was der Hersteller verspricht,web2,"[128, 133]"
1c3c37e8-e8ec-4f16-8d74-e8b3e3cb7e59,"Die Stimmung war super, es gab viele kreative Plakate und eine GuyFawkes Maske für Louis Spohr..",web2,"[73, 78]"
50f55464-022a-418e-89b4-e862ce85c8ac,"Und daß er im Tode doch noch die Maske trug, drei Tage lang, auf die er fast schon verzichtet hatte.[42]",web2,"[33, 38]"
4eb00149-b40f-455f-a29e-b4ef9f229fd5,"Dermasel Spa Totes Meer Maske Granatapfel (Fullsize, 12ml / 2,- Euro)",web2,"[24, 29]"
a78970e8-b62a-4079-90e9-45b899d0a8f0,"Dann wird die eher zähe, dickflüssig-klebrige Masse auf die trockene Gesichtshaut aufgetragen, was schon ein wenig unangenehm ist, da die Maske sehr gern an den Fingern kleben bleibt. 😉 Dafür duftet die Maske besser als alle anderen Peel-Off Masken, die ich bisher ausprobiert habe.",web2,"[138, 143]"
4c545151-1d61-43dd-b824-b98de1f19ec0,"Wer auf Nummer sicher gehen will, gönnt sich zusätzlich bei der After-Sun-Pflege eine Portion Feuchtigkeit, zum Beispiel in Form einer Maske, wie es die Firma !QMS anbietet.",web2,"[135, 140]"
e66037e6-8726-487b-b0f4-d909af02adca,"Immer wieder treten die wilden Zaubertiere (vorzüglich die akrobatischen Tänzer in schönen Masken, denen man leisere Sohlen verpassen sollte), die choreografisch witzig inszenierten drei Damen, beim Einzug der Priester wird rhythmisch geschritten, von Konventionen befreit tanzen Pamino und Tamina zum Schlusschor).",web2,"[91, 96]"
ae64cfdc-29af-4a25-af9f-f6ef22fa022a,Maske,web2,"[0, 5]"
876bbd3c-cc09-454d-9f4a-c2d831356cfb,Dabei kommt uns allerdings die Maske etwas in die Quere.,web2,"[31, 36]"
d7dc8416-2b77-4959-9dca-b8475eb7af0f,Dieser Artikel wurde verfasst am 1. November 2012 von sannylicious in der Kategorie Maske,web2,"[84, 89]"
